name,born,city,zip_code,income,is_married,children,car
Bob,1960,London,84112,58879.189971674816,true,1,Ford
Charlie,1981,San Francisco,48074,33016.95688594142,true,3,BMW
Bob,1957,Mumbai,69088,38212.30112112398,false,4,BMW
David,1963,London,71706,62934.306862370104,true,1,BMW
David,1989,London,72906,59744.810447435295,false,1,Toyota
Charlie,1960,San Francisco,65919,49105.19659181317,true,2,Toyota
Charlie,1974,Munich,88355,57148.074410016736,true,1,Bentley
Charlie,1972,London,36288,49505.85035143183,false,0,Toyota
David,1975,Shanghai,20279,39051.82907656042,true,2,Toyota
Charlie,1965,Munich,78116,83005.77343088052,true,1,Toyota
Bob,1983,San Francisco,47234,46878.94049984335,true,0,Toyota
Charlie,1982,San Francisco,73190,57856.845530471466,true,3,Ford
David,1964,Mumbai,19425,34452.63742930557,false,3,Bentley
Charlie,1969,Mumbai,72817,42442.893582670644,false,0,BMW
Eva,1970,Munich,93904,47584.121103046855,false,1,BMW
Charlie,1981,Mumbai,27184,66208.18593071768,true,0,Mini
Charlie,1963,Mumbai,31914,66623.32936999496,true,4,Ford
Charlie,1963,San Francisco,53908,30383.69469640823,true,0,Mini
Alice,1961,San Francisco,34613,41750.881574276136,true,2,Ford
Bob,1965,Mumbai,65340,38973.67072935519,true,3,BMW
David,1976,San Francisco,57900,54851.95209589344,true,0,Bentley
Eva,1975,San Francisco,64291,46531.0106812215,true,3,BMW
Charlie,1966,Mumbai,12726,59610.76183917315,false,2,Toyota
Charlie,1954,San Francisco,57969,56197.70986347161,true,0,Bentley
Alice,1968,San Francisco,20383,51725.38725764641,true,2,Ford
David,1950,Mumbai,69407,55592.4775219725,true,4,BMW
Charlie,1981,Munich,53615,40732.11516928049,true,1,Bentley
Alice,1976,Shanghai,30708,35566.86260348954,true,0,Mini
Eva,1958,Shanghai,78749,38990.956868390844,true,4,Bentley
Bob,1981,Mumbai,23083,49446.256445201274,false,3,Ford
David,1978,Munich,14698,53247.78912169825,true,1,Toyota
Bob,1987,Munich,25060,52794.48189326972,false,0,Toyota
Eva,1965,Shanghai,16382,57231.13669483173,true,2,Mini
David,1959,London,58713,46625.48583701949,true,0,Ford
Alice,1954,Mumbai,60576,45609.49873633967,true,2,BMW
Bob,1975,San Francisco,99063,53749.002968553235,false,2,Ford
Bob,1951,London,75875,48100.75508184751,true,4,Toyota
Bob,1956,Munich,40172,40258.0276104772,false,4,Ford
Alice,1986,Shanghai,56811,46386.37020625811,true,4,Mini
Charlie,1976,Shanghai,37114,31540.029996247456,true,2,Ford
Eva,1988,London,48272,58156.31748325803,false,3,Bentley
Charlie,1983,Shanghai,45810,50020.26404014522,false,0,BMW
Bob,1974,Mumbai,40078,53095.25392869479,false,2,BMW
Bob,1976,London,98662,58752.195213786064,true,4,Toyota
Alice,1981,London,56763,43835.243425041815,true,2,Bentley
Bob,1961,Shanghai,80228,50636.35164232376,false,2,BMW
Charlie,1951,Mumbai,82646,33713.07126957172,true,2,Toyota
Eva,1956,Shanghai,16183,63707.58690408809,false,2,BMW
Eva,1959,Munich,22711,55365.542815294626,false,3,Ford
Eva,1976,San Francisco,58746,37984.22981861592,true,1,Ford
Charlie,1986,Shanghai,37620,55557.59249195952,false,2,Toyota
Alice,1989,Munich,32760,56472.73188308287,false,4,Toyota
Charlie,1976,Shanghai,71927,68022.00919440306,true,2,Ford
Bob,1961,Munich,74077,59466.75541482009,true,2,Toyota
Alice,1979,Munich,33977,46571.51699674625,false,4,Toyota
Alice,1983,San Francisco,32168,46294.121788946075,true,1,Mini
Alice,1961,San Francisco,54523,53100.89593351215,true,3,Mini
Eva,1955,London,30492,53075.4794585603,true,4,Mini
Alice,1980,Munich,35504,49045.2918971253,false,2,Toyota
Alice,1979,Munich,67989,61282.19086491178,true,1,Bentley
Eva,1982,Shanghai,68414,57693.347072248,false,4,Mini
Charlie,1951,Munich,36825,42834.543430053396,true,4,BMW
Charlie,1989,San Francisco,35123,52067.06923866261,false,1,Mini
Alice,1956,Mumbai,88304,55669.38715269376,false,2,Toyota
Charlie,1970,Shanghai,54315,60226.945505521275,true,2,Bentley
David,1958,London,23045,47965.87028273584,true,0,BMW
Charlie,1977,San Francisco,26888,66883.76620936941,false,3,BMW
Charlie,1962,San Francisco,45159,56091.80595933168,true,0,Toyota
Eva,1986,Mumbai,12615,49000.41569301929,false,3,BMW
Eva,1987,Munich,95870,49288.96176369127,false,2,Toyota
David,1975,London,57460,44152.76639368414,false,4,Toyota
David,1954,Shanghai,79380,64094.18529765852,false,3,Mini
Alice,1967,London,54743,61346.66168298162,true,3,Ford
Charlie,1985,Munich,97588,51266.114913007616,true,4,Toyota
Alice,1973,Munich,13044,58838.12659603967,false,0,Mini
Alice,1973,Munich,43904,38488.4115953429,true,1,Mini
Alice,1967,San Francisco,28085,36665.0157124961,false,1,Toyota
Eva,1985,San Francisco,77832,54190.64132574501,true,2,Ford
Bob,1952,Shanghai,99831,46072.277852470266,true,1,Bentley
Eva,1982,Shanghai,60592,61052.259262078536,true,1,Toyota
Eva,1988,Mumbai,38543,38989.62548641889,false,3,Mini
Bob,1979,Munich,38408,54126.56491658418,false,0,Mini
Charlie,1979,Shanghai,47793,61622.228974585196,false,3,BMW
David,1956,London,14610,45203.957942108646,true,3,Bentley
Bob,1977,Mumbai,57412,58172.23197668997,false,3,Bentley
Charlie,1964,San Francisco,25738,49969.54740794353,false,2,Bentley
Alice,1982,London,43110,42178.721738566644,false,0,Ford
Eva,1979,Munich,96085,49913.59610651886,true,1,Ford
Eva,1985,San Francisco,20814,55907.67595568563,false,0,Toyota
Charlie,1984,San Francisco,99662,37583.980333105705,false,4,Ford
David,1985,Mumbai,53860,70772.74441828633,true,3,Ford
David,1952,London,52411,30541.227593410313,true,3,Mini
David,1984,Shanghai,32983,82313.56966393595,false,4,Mini
Bob,1959,Munich,75266,48590.585541757944,true,3,Bentley
Eva,1959,San Francisco,65712,47494.5212090549,true,4,Mini
Eva,1988,Shanghai,22957,38862.58461124374,true,1,Mini
Charlie,1980,Shanghai,62388,47460.313630482386,true,4,Ford
David,1975,Shanghai,49311,43011.16373153323,true,1,Ford
Charlie,1972,San Francisco,21975,36395.912415651714,true,3,Mini
Bob,1962,London,88311,52441.31177624673,false,4,Mini
David,1982,Mumbai,35317,41661.56670145741,true,2,BMW
David,1963,Munich,39316,48275.85862430004,true,4,Bentley
Bob,1960,San Francisco,26671,69288.36378470942,true,4,Ford
Eva,1973,Mumbai,24835,46785.28991602202,true,4,BMW
David,1959,Shanghai,14793,47803.14186596234,true,2,Bentley
Eva,1969,San Francisco,52162,43514.08579996162,false,1,Bentley
Eva,1981,San Francisco,72710,45688.81584182137,true,2,Ford
Charlie,1977,Munich,62324,52852.97975554329,true,1,Mini
Bob,1969,Shanghai,54794,49649.286167283564,true,3,BMW
David,1953,Mumbai,60138,53862.042785812155,false,1,Bentley
Eva,1972,San Francisco,26462,57780.80970282253,false,3,BMW
Eva,1987,London,39859,47988.090588967505,false,3,Mini
Alice,1954,London,32881,55419.73510295932,true,4,Ford
Eva,1985,Shanghai,50516,50843.7702237724,false,4,Bentley
Alice,1954,Munich,59979,59615.6625463319,true,1,Bentley
Bob,1968,San Francisco,78327,53986.19890124499,false,2,BMW
Charlie,1964,Munich,59838,58416.21115183056,false,2,BMW
Charlie,1976,Shanghai,47066,69607.32649915373,true,4,Mini
Alice,1958,London,61543,59424.24271224801,false,2,Ford
Eva,1974,Shanghai,31943,47572.8258758378,true,3,Toyota
David,1953,Mumbai,13221,60451.197667276174,true,3,Mini
Bob,1960,Shanghai,99208,53615.344185151094,false,4,Mini
Eva,1982,Mumbai,45507,66015.30337041034,false,2,Ford
Charlie,1965,Shanghai,48780,58758.63612946331,true,1,Toyota
Alice,1986,London,34372,42920.70777526431,true,0,Ford
Bob,1975,Mumbai,10969,54744.82057037503,false,1,Mini
David,1962,Mumbai,38393,46172.20826855776,true,2,Ford
Bob,1984,Mumbai,82295,44078.586390222066,true,4,Toyota
Charlie,1954,Shanghai,25307,57163.51874082222,true,1,Mini
Bob,1985,San Francisco,45451,40077.352112941066,false,1,BMW
Alice,1958,San Francisco,48805,39413.39832505729,true,1,Mini
Bob,1970,Mumbai,18767,42362.872615696186,true,1,Toyota
David,1982,Mumbai,21070,53815.87051383805,true,1,Ford
Bob,1964,Mumbai,53973,56987.62002131957,true,2,Toyota
Charlie,1956,San Francisco,61560,42849.182687481036,false,2,Toyota
David,1965,London,44140,52460.984493699194,true,4,Bentley
David,1961,Mumbai,29692,52838.64067643859,true,2,Ford
David,1973,San Francisco,75031,44170.24362830197,true,3,Ford
Bob,1987,Shanghai,33239,42523.98337776461,true,2,Mini
Charlie,1961,Shanghai,73766,49272.08922404802,false,2,Toyota
Eva,1967,Munich,68255,37012.808654732515,true,1,Ford
David,1981,Mumbai,15215,60884.54683529086,false,2,BMW
David,1952,Mumbai,47354,58395.34312346853,false,0,Mini
Bob,1961,San Francisco,99328,65945.30620585971,false,3,Bentley
Charlie,1960,Mumbai,79561,56922.57772978672,false,3,BMW
Eva,1987,Mumbai,19019,42356.92765128376,false,4,Ford
Alice,1984,Mumbai,88944,51642.93214679155,true,2,Bentley
Bob,1961,Mumbai,69361,65553.9808460168,true,2,Toyota
Alice,1964,London,96963,52453.5703521984,true,3,BMW
Charlie,1965,London,92185,61818.34351243642,true,2,Bentley
Alice,1977,Munich,29177,60223.40657416487,true,2,BMW
Bob,1989,Shanghai,94776,59755.27834102741,true,0,Ford
Charlie,1960,Shanghai,95011,54612.0059142064,true,4,Ford
Eva,1959,Munich,43508,51890.79399740803,false,2,Bentley
David,1983,London,88885,59518.54339809839,true,0,Ford
Bob,1968,Mumbai,71529,48639.718337035556,true,1,BMW
Eva,1958,Munich,55726,47959.67297227107,true,1,Toyota
Bob,1968,Munich,95401,38680.81842174333,true,3,Toyota
Eva,1972,San Francisco,84246,34683.032498420245,true,4,Bentley
Alice,1974,Munich,98190,62377.88331679617,false,4,Bentley
Alice,1958,San Francisco,19422,43721.985651914314,false,1,BMW
Bob,1984,London,52385,40746.130200753105,false,4,Mini
Eva,1978,Shanghai,36529,56415.14664835484,true,4,Bentley
Charlie,1973,San Francisco,36285,52292.2306226944,false,4,Mini
Charlie,1989,Munich,53440,49696.252242239,true,2,Mini
Alice,1977,Shanghai,50156,71489.8863712363,true,1,Toyota
Alice,1955,San Francisco,83645,49795.24305005011,false,3,Ford
Bob,1973,London,75833,48324.72696673436,true,1,Bentley
Charlie,1979,San Francisco,20161,55316.69401014221,true,3,Mini
David,1957,San Francisco,68275,52074.612972702795,true,1,Toyota
Eva,1986,Munich,69069,53946.45796496011,true,4,Toyota
Eva,1976,Munich,89229,66124.77719156594,false,0,BMW
David,1971,Shanghai,28254,32475.381697833473,false,3,Bentley
Alice,1957,Shanghai,24390,44519.197501973016,false,4,Mini
Bob,1966,Munich,82544,45266.44289956993,false,1,Toyota
Eva,1984,Munich,54669,55829.02272243312,false,3,Bentley
David,1961,Munich,12363,38515.678186036894,false,4,Bentley
Eva,1981,Mumbai,20950,40795.03288390334,true,0,BMW
Eva,1987,Mumbai,19229,33924.5714812709,true,4,Bentley
Alice,1968,Shanghai,76796,38784.79384858112,true,3,Mini
Eva,1952,Mumbai,32214,56957.258664432404,false,0,Bentley
Eva,1957,Shanghai,28857,64434.659527009804,false,4,Mini
Alice,1989,London,33670,42852.30242158802,true,2,Toyota
Charlie,1975,London,30461,41270.16922442069,true,0,Toyota
David,1953,Shanghai,82336,32448.082706824407,true,2,Toyota
Eva,1970,London,12574,35461.517742126984,true,4,Mini
David,1975,Munich,94822,47035.6829364346,true,4,Ford
Bob,1972,Munich,17969,51014.64365196838,true,3,BMW
Alice,1979,Mumbai,71449,43452.49971615003,true,1,Toyota
Eva,1978,London,78944,59027.116063957525,false,2,BMW
Alice,1955,San Francisco,73972,35409.73422957485,false,4,Mini
Alice,1979,London,53382,45098.66164971561,true,2,BMW
Charlie,1977,Shanghai,84998,45836.35994299926,false,3,Mini
Eva,1969,Shanghai,64597,55701.362106502405,false,0,Mini
David,1977,London,43491,51355.966781137555,true,2,BMW
Charlie,1970,Shanghai,62362,39881.71534558614,true,3,Toyota
Eva,1954,San Francisco,11602,44928.74682188871,true,0,Ford
Eva,1964,London,61630,64375.271459431606,true,4,BMW
Alice,1967,London,13719,56901.90891622873,false,0,Toyota
Alice,1980,Shanghai,76616,59747.7777178436,true,1,Ford
David,1982,San Francisco,68000,46399.85401815955,true,4,Ford
David,1989,Mumbai,55757,33775.19037393508,true,2,Mini
David,1981,Munich,50919,57501.127611331496,true,0,Bentley
David,1958,San Francisco,11553,51177.820629882925,false,3,Mini
Charlie,1984,London,43609,66234.8994573218,false,1,Toyota
Eva,1959,Mumbai,11906,63361.40487601624,false,3,Ford
Bob,1964,London,57489,48824.95854988184,false,4,Toyota
Eva,1980,Shanghai,95044,63743.72410965569,false,3,Ford
Eva,1956,Shanghai,68548,44424.78646399475,true,2,Ford
Charlie,1983,London,47231,47675.19804117056,true,2,BMW
David,1965,London,32605,40354.857554277994,false,2,Mini
Eva,1983,Mumbai,71260,54945.40019594376,false,4,Ford
David,1963,London,66513,38853.33148042112,true,2,Bentley
Charlie,1989,London,65774,47290.234865825456,true,4,Ford
Charlie,1988,Shanghai,24511,37398.976679860025,true,3,Mini
Eva,1950,San Francisco,67609,37268.37407766361,false,3,Ford
Bob,1973,Shanghai,97033,70085.02831737587,false,4,Ford
Eva,1971,Shanghai,19383,35235.07739527055,false,4,Ford
Alice,1961,Munich,38645,74000.92458320729,true,4,Mini
Alice,1959,Shanghai,66819,39805.757022794984,false,1,Ford
Alice,1954,Munich,10670,67492.80581425237,false,2,Mini
Alice,1962,Mumbai,58769,43747.26774617609,false,0,Mini
Alice,1957,Mumbai,11605,51144.35417106454,false,3,Mini
Bob,1985,San Francisco,99584,52100.883026626776,false,4,Toyota
David,1973,Shanghai,96240,47523.52846624029,true,0,Ford
David,1967,Shanghai,39877,46684.21743287031,false,1,Toyota
Eva,1963,Mumbai,42081,43392.22339531041,false,2,BMW
Bob,1981,London,39980,32418.494200374167,false,4,BMW
Bob,1965,San Francisco,22002,40103.12247810375,false,4,Ford
Eva,1961,Mumbai,86208,42044.816586437984,true,3,BMW
Alice,1975,London,52442,49425.47704792083,true,2,Ford
Charlie,1976,London,57015,55897.59753989384,true,1,Bentley
Charlie,1959,San Francisco,84406,36753.794483351885,true,2,Ford
David,1962,Shanghai,87329,39897.75707603876,false,4,Toyota
Alice,1963,San Francisco,45286,74614.04260436883,true,1,Bentley
Bob,1962,San Francisco,20127,43078.73890085067,false,2,Mini
Eva,1988,Mumbai,75734,71615.93674848348,true,0,Mini
Bob,1982,San Francisco,94547,68285.76497582666,false,0,Mini
Alice,1970,Munich,45469,51727.99778182328,false,4,Mini
Charlie,1985,Munich,14504,29112.409962690814,false,4,Toyota
Alice,1968,San Francisco,92842,41623.701740528675,true,1,BMW
Eva,1967,Shanghai,58689,35324.40283653629,true,0,Ford
Charlie,1954,Munich,69102,49078.363999938585,true,4,Toyota
Charlie,1986,San Francisco,55964,37205.86516742232,true,1,Toyota
David,1976,San Francisco,88056,52706.86593703331,false,3,BMW
David,1964,Mumbai,14353,64522.877476813694,true,1,Ford
Bob,1989,Shanghai,91547,62374.963978584594,true,0,Ford
Charlie,1975,Shanghai,91552,54485.26543021098,true,1,Bentley
Bob,1956,Munich,56223,48826.07791849431,false,2,BMW
Eva,1970,San Francisco,63110,41902.14487427766,true,1,Mini
Eva,1954,Munich,50330,49672.637505512335,false,4,BMW
Charlie,1951,London,11003,52298.1207911629,false,4,Bentley
Bob,1950,San Francisco,95363,45531.344825273154,false,0,Bentley
David,1973,London,98101,56394.45395778583,false,1,Mini
Charlie,1951,Shanghai,63103,73898.04288363967,false,4,Toyota
Alice,1977,Shanghai,44899,64672.072319310304,false,4,Bentley
Alice,1969,Mumbai,87721,59756.18151243907,true,4,Bentley
David,1987,Mumbai,54941,59618.12173476266,false,3,BMW
Bob,1982,Munich,67717,44050.04222742788,true,1,Mini
David,1972,London,40192,48967.589927636735,false,3,Bentley
Alice,1971,San Francisco,10723,52177.211077231295,false,0,Ford
David,1972,Munich,97805,44459.77902176579,false,1,Ford
Eva,1979,San Francisco,93157,61611.60261742151,true,2,Bentley
Bob,1974,Munich,61526,45507.25056025719,true,3,BMW
David,1954,Mumbai,44673,31545.27663514644,true,2,Toyota
Bob,1984,San Francisco,65275,34186.49839256995,false,3,Mini
Bob,1987,San Francisco,90861,51419.72809631937,false,1,BMW
Eva,1980,Mumbai,95541,39058.78183681134,true,2,BMW
Alice,1968,Mumbai,44900,40232.688986326684,true,4,Mini
Bob,1973,Mumbai,27741,48532.73250725153,false,3,Mini
Alice,1981,San Francisco,97757,48225.2112219902,false,4,Bentley
David,1974,Munich,39042,49170.87081336459,false,0,Mini
Charlie,1976,Shanghai,45196,55066.504698649136,false,0,Ford
Alice,1989,Mumbai,72844,61008.189346824045,true,0,BMW
Eva,1974,Munich,47420,28858.65641852982,false,4,Toyota
Eva,1975,London,56384,56595.31505040809,false,3,Bentley
David,1958,Shanghai,37669,54811.004142287165,true,0,Bentley
Bob,1964,Mumbai,96327,58680.61806854686,true,0,Ford
David,1988,Shanghai,72800,46834.09376490718,false,2,Bentley
David,1960,London,69839,40495.7941713044,true,2,Toyota
David,1985,San Francisco,94945,56886.63848746591,true,0,Ford
Eva,1977,London,78502,39736.40816075768,false,2,Ford
David,1961,London,98779,43603.14540554432,false,3,Mini
David,1957,Munich,23350,38913.27625134167,true,2,Mini
Alice,1989,London,54280,33868.433167401665,false,2,Bentley
Eva,1966,Mumbai,82114,53380.95397501375,true,4,Ford
Alice,1988,San Francisco,77207,46070.96882894031,false,3,Ford
Bob,1983,San Francisco,86983,41819.05823447787,false,3,Mini
Eva,1971,Mumbai,97215,47380.77502181529,false,1,Ford
Eva,1953,London,61268,26718.60555833215,true,3,Ford
Eva,1986,San Francisco,33922,45955.98514919711,false,0,Mini
Bob,1970,London,19674,51943.43810576159,true,3,Mini
Charlie,1959,San Francisco,29913,33682.31447137666,false,1,Ford
Eva,1971,Shanghai,92215,41346.91744278782,false,4,Mini
Alice,1980,London,47970,59285.4053920038,true,3,Ford
David,1972,Shanghai,58929,47186.64425279882,false,3,BMW
David,1954,Munich,88438,33799.548770974376,false,1,BMW
David,1964,Munich,93923,50961.37469210483,true,3,Mini
Charlie,1977,Mumbai,39031,58574.73997961102,true,1,BMW
Alice,1955,Mumbai,63263,51336.94020579971,true,1,BMW
David,1956,Munich,45160,47271.9081841749,true,0,Toyota
Charlie,1985,Shanghai,46944,31944.707373032572,false,1,Ford
Eva,1982,San Francisco,69523,63905.79482812517,true,1,Ford
Alice,1975,Munich,64002,52856.769844926086,true,1,Mini
Bob,1955,London,73092,29214.439596798788,false,4,Toyota
Alice,1960,Munich,40335,33780.47151838733,true,0,BMW
Charlie,1955,Shanghai,29540,44401.77631928185,true,2,Ford
David,1965,Shanghai,58488,56298.94418068369,false,4,BMW
Bob,1951,Mumbai,88650,48191.67325312259,false,4,Mini
David,1982,San Francisco,49123,41478.334932035716,false,0,Bentley
Alice,1973,San Francisco,62750,67968.95188376238,true,0,BMW
Eva,1967,London,63740,49281.93616057832,false,2,Toyota
Eva,1955,Munich,83363,52692.52597489277,true,1,Toyota
David,1971,London,21401,70793.00200714034,true,3,Ford
Bob,1965,Munich,36687,52929.41127057058,false,0,Toyota
Bob,1975,Mumbai,28050,75379.85868836349,true,1,Mini
Eva,1954,Shanghai,20984,30697.92867694082,false,2,Toyota
Eva,1989,Mumbai,24066,52714.073725094255,false,4,Bentley
David,1958,Mumbai,88294,55392.10644917368,true,2,Toyota
Charlie,1974,Mumbai,91018,65453.18242376804,true,2,BMW
Bob,1966,Munich,78539,33368.345762721015,true,1,Toyota
David,1985,Shanghai,14369,42551.80891401357,true,4,Ford
Eva,1978,London,86421,47977.95331583147,false,4,Bentley
David,1975,San Francisco,22721,63491.283904922144,true,3,Toyota
Bob,1958,London,44253,50430.99229274982,true,4,Mini
Alice,1950,Shanghai,84956,46644.62144756645,true,0,Bentley
David,1958,Shanghai,20712,47538.15677751988,false,1,Toyota
Eva,1958,Shanghai,74192,45071.93999587576,false,0,Ford
Alice,1957,San Francisco,31903,43698.8403509414,false,2,Toyota
Charlie,1989,San Francisco,32461,53826.80951407685,true,0,Ford
Bob,1987,Munich,48530,34120.25627833909,true,1,Bentley
Bob,1957,London,38680,44432.745651865334,false,4,Toyota
Eva,1975,London,75704,26143.490146470314,false,4,Ford
Alice,1968,London,13647,80677.31783216984,true,2,Mini
Charlie,1981,Munich,85570,45721.97522100193,true,2,Ford
David,1953,Munich,27773,44144.708298768644,true,0,BMW
Bob,1968,Shanghai,20722,25862.086598930473,true,4,Ford
Bob,1958,Shanghai,99953,57954.18695728833,true,4,BMW
Bob,1985,Shanghai,48751,16380.429003622376,false,4,BMW
Eva,1950,Munich,71226,45705.6041904914,false,3,Bentley
